timestamp,position_lat,position_long,distance,speed,idx,Sat,hdop,cog
1018012582,620944406,-6821045,12448,10.803,2092,13,0.8,351
1018012583,620945583,-6821305,12460,11.008,2093,13,0.8,351
1018012584,620946804,-6821602,12472,11.625,2094,13,0.8,351
1018012585,620948048,-6821886,12483.5,11.678,2095,13,0.8,354
1018012586,620949311,-6822154,12495,11.831,2096,13,0.8,353
1018012587,620950574,-6822395,12507,11.831,2097,13,0.8,355
1018012588,620951841,-6822580,12519,11.625,2098,13,0.8,356
1018012589,620953131,-6822672,12531.5,11.678,2099,13,0.8,0
1018012590,620954458,-6822661,12544,12.344,2100,13,0.8,4
1018012591,620955813,-6822547,12556.5,12.706,2101,13,0.8,5
1018012592,620957182,-6822403,12569,12.706,2102,13,0.8,1
1018012593,620958525,-6822274,12581.5,12.55,2103,13,0.8,0
1018012594,620959839,-6822222,12594,12.089,2104,13,0.8,356
1018012595,620961126,-6822320,12605.5,11.883,2105,13,0.8,348
1018012596,620962362,-6822624,12617,11.883,2106,13,0.8,344
1018012597,620963556,-6823092,12628.5,11.161,2107,13,0.8,342
1018012598,620964714,-6823643,12640,11.161,2108,13,0.8,343
1018012599,620965851,-6824234,12651,11.058,2109,13,0.8,339
1018012600,620966962,-6824877,12662,10.956,2110,13,0.8,337
1018012601,620968050,-6825566,12672.5,11.161,2111,13,0.8,336
1018012602,620969127,-6826329,12683,11.161,2112,13,0.8,333
1018012603,620970190,-6827151,12694,11.058,2113,13,0.8,332
1018012604,620971235,-6828021,12705,10.956,2114,13,0.8,330
1018012605,620972231,-6828962,12715.5,10.956,2115,13,0.8,323
1018012606,620973167,-6829983,12726,10.392,2116,13,0.8,321
1018012607,620974043,-6830964,12735.5,9.825,2117,13,0.8,335
1018012608,620974977,-6831694,12745,9.825,2118,13,0.8,353
1018012609,620975962,-6832034,12754.5,9.825,2119,13,0.9,5
1018012610,620976908,-6831793,12764,9.517,2120,13,0.9,38
1018012611,620977701,-6830991,12772,9.053,2121,13,0.9,52
1018012612,620978280,-6829873,12780,8.178,2122,13,0.8,74
1018012613,620978528,-6828637,12786.5,7.15,2123,13,0.8,101
1018012614,620978443,-6827539,12793,6.686,2124,13,0.8,134
1018012615,620978142,-6826771,12797.5,4.731,2125,13,0.8,149
1018012616,620977845,-6826435,12802,4.731,2126,13,0.8,152
1018012617,620977471,-6826159,12803.5,3.239,2127,13,0.8,23
1018012642,620977416,-6826039,12805,0,2152,13,0.8,23
1018012643,620977367,-6825902,12805,0,2153,13,0.8,23
1018012644,620977350,-6825760,12805,0,2154,13,0.8,23
1018012645,620977367,-6825630,12806,0.872,2155,13,0.8,4
1018012646,620977410,-6825520,12807,0.925,2156,13,0.8,355
1018012647,620977480,-6825435,12808,0.822,2157,13,0.8,350
1018012648,620977563,-6825384,12809,0.872,2158,13,0.8,307
1018012649,620977656,-6825371,12810,0.872,2159,13,0.8,353
1018012650,620977748,-6825373,12811,0.872,2160,13,0.8,330
1018012651,620977844,-6825386,12812,0.925,2161,13,0.8,328
1018012652,620977948,-6825417,12813,0.975,2162,13,0.8,333
1018012653,620978066,-6825467,12814.5,1.078,2163,13,0.8,339
1018012654,620978208,-6825533,12816,1.439,2164,13,0.8,337
1018012655,620978348,-6825600,12817.5,1.439,2165,13,0.8,332
1018012656,620978492,-6825670,12819,1.078,2166,13,0.8,331
1018012657,620978635,-6825743,12820.5,1.128,2167,13,0.8,335
1018012658,620978791,-6825807,12822,1.644,2168,13,0.8,2
1018012659,620978980,-6825830,12824.5,2.417,2169,13,0.8,16
1018012660,620979276,-6825796,12827,2.622,2170,13,0.8,15
1018012661,620979548,-6825732,12829.5,2.622,2171,13,0.8,2
1018012662,620979804,-6825695,12832,2.364,2172,13,0.8,352
1018012663,620980039,-6825683,12834,2.006,2173,13,0.8,349
1018012664,620980248,-6825691,12836,1.697,2174,13,1,343
1018012665,620980384,-6825728,12837.5,1.747,2175,13,1,320
1018012666,620980530,-6825801,12839,1.747,2176,13,1,300
1018012667,620980663,-6825924,12840,1.747,2177,13,0.8,297
1018012668,620980768,-6826071,12841,1.492,2178,13,0.8,246
1018012669,620980841,-6826220,12841.5,0.822,2179,13,0.8,278
1018012670,620980891,-6826362,12842,0.769,2180,13,0.8,150
1018012671,620980889,-6826378,12842,0.769,2181,13,0.8,150
1018012672,620980888,-6826393,12842,0,2182,13,0.8,150
1018012673,620980885,-6826409,12842,0,2183,13,0.8,150
1018012674,620980884,-6826424,12842,0,2184,13,0.8,150
1018012675,620980883,-6826440,12842,0,2185,13,0.8,150
1018012676,620980858,-6826486,12842,0,2186,13,0.8,150
1018012677,620980801,-6826503,12843,0,2187,13,0.8,150
1018012678,620980722,-6826495,12844,1.181,2188,13,0.8,178
1018012679,620980629,-6826482,12845.5,1.233,2189,13,0.8,179
1018012680,620980512,-6826465,12847,1.233,2190,13,0.8,169
1018012681,620980362,-6826424,12849,2.364,2191,13,0.8,164
1018012682,620980113,-6826349,12851,2.364,2192,13,0.8,171
1018012683,620979868,-6826263,12853.5,2.311,2193,13,0.8,165
1018012684,620979646,-6826184,12856,2.056,2194,13,0.8,173
1018012685,620979424,-6826114,12858.5,1.953,2195,13,0.8,172
1018012686,620979253,-6826066,12861,2.056,2196,13,0.8,177
1018012687,620978960,-6825980,12863,2.311,2197,13,0.8,156
1018012688,620978698,-6825880,12865,2.311,2198,13,0.8,163
1018012689,620978457,-6825766,12867.5,2.311,2199,13,0.8,162
1018012690,620978226,-6825660,12870,2.311,2200,13,0.8,177
1018012691,620977984,-6825569,12872.5,2.311,2201,13,0.8,180
1018012692,620977717,-6825502,12875,2.311,2202,13,0.8,176
1018012693,620977423,-6825460,12878.5,3.086,2203,13,0.8,188
1018012694,620976908,-6825467,12882,3.497,2204,13,0.8,191
1018012695,620976518,-6825534,12885.5,3.497,2205,13,0.8,195
1018012696,620976127,-6825639,12889,3.497,2206,13,0.8,192
1018012697,620975707,-6825797,12893.5,4.217,2207,13,0.8,205
1018012698,620975283,-6826053,12898,4.217,2208,13,0.8,206
1018012699,620974844,-6826344,12902.5,4.525,2209,13,0.8,203
1018012700,620974387,-6826628,12907,4.625,2210,13,0.8,195
1018012701,620973902,-6826892,12912,4.217,2211,13,0.8,199
1018012702,620973407,-6827175,12917,4.886,2212,13,0.8,203
1018012703,620972876,-6827517,12923,5.5,2213,13,0.8,206
1018012704,620972322,-6827957,12929,6.172,2214,13,0.8,215
1018012705,620971508,-6828642,12936,6.533,2215,13,0.8,201
1018012706,620970827,-6829115,12943,6.944,2216,13,0.8,192
1018012707,620970110,-6829430,12950.5,7.047,2217,13,0.8,188
1018012708,620969354,-6829682,12958,7.15,2218,13,0.8,191
1018012709,620968552,-6829938,12966,7.561,2219,13,0.8,194
1018012710,620967725,-6830253,12974,8.128,2220,13,0.8,195
1018012711,620966828,-6830609,12983,8.589,2221,13,0.8,191
1018012712,620965870,-6830954,12992,9.156,2222,13,0.8,192
1018012713,620964872,-6831334,13002,9.567,2223,13,0.8,196
1018012714,620963850,-6831789,13012,9.928,2224,13,0.8,199
1018012715,620962815,-6832308,13022.5,10.133,2225,13,0.8,194
1018012716,620961739,-6832766,13033,10.183,2226,13,0.8,189
1018012717,620960606,-6833115,13044,10.75,2227,13,0.8,185
1018012718,620959413,-6833339,13055,11.264,2228,13,0.8,183
1018012719,620958170,-6833489,13067,11.883,2229,13,0.8,184
1018012720,620956901,-6833631,13079,11.883,2230,13,0.8,184
1018012721,620955617,-6833769,13091,11.728,2231,13,0.8,182
1018012722,620954354,-6833915,13103,11.625,2232,13,0.8,186
1018012723,620953100,-6834099,13114.5,11.317,2233,13,0.8,185
1018012724,620951858,-6834316,13126,11.469,2234,13,0.8,188
1018012725,620950613,-6834581,13137.5,11.469,2235,13,0.8,189
1018012726,620949403,-6834901,13149,11.469,2236,13,0.8,189
1018012727,620948218,-6835210,13160,11.469,2237,13,0.8,188
1018012728,620947054,-6835521,13171,11.469,2238,13,0.8,193
1018012729,620945899,-6835878,13182,11.419,2239,13,0.8,190
1018012730,620944747,-6836232,13193,11.317,2240,13,0.8,190
1018012731,620943564,-6836578,13204.5,11.214,2241,13,0.8,189
1018012732,620942382,-6836910,13216,11.108,2242,13,0.8,189
1018012733,620941214,-6837221,13227,11.108,2243,13,0.8,187
1018012734,620940035,-6837504,13238,11.108,2244,13,0.8,188
1018012735,620938859,-6837758,13249,11.108,2245,13,0.8,184
1018012736,620937653,-6837940,13260,11.108,2246,13,0.8,183
1018012737,620936429,-6838078,13271.5,11.108,2247,13,0.8,182
1018012738,620935207,-6838138,13283,11.108,2248,13,0.8,175
1018012739,620934000,-6837992,13294,11.214,2249,13,1,164
1018012740,620932863,-6837492,13305,11.214,2250,13,1,146
1018012741,620931861,-6836540,13315.5,11.214,2251,13,1,131
1018012742,620931096,-6835209,13326,10.647,2252,13,0.8,111
1018012743,620930689,-6833647,13335,10.031,2253,13,0.8,92
1018012744,620930579,-6832047,13344,9.053,2254,13,0.8,80
1018012745,620930728,-6830563,13352,8.589,2255,13,0.8,57
1018012746,620931193,-6829402,13360,8.178,2256,13,0.8,24
1018012747,620931890,-6828680,13368,7.922,2257,13,0.8,3
1018012748,620932701,-6828409,13376,7.714,2258,13,0.8,357
1018012749,620933536,-6828443,13383.5,7.406,2259,13,0.8,350
1018012750,620934379,-6828586,13391,7.406,2260,13,0.8,1
1018012751,620935201,-6828702,13398.5,7.253,2261,13,0.8,358
1018012752,620936006,-6828808,13406,7.2,2262,13,0.8,352
1018012753,620936795,-6828962,13413.5,7.611,2263,13,0.8,350
1018012754,620937604,-6829177,13421,7.611,2264,13,0.8,350
1018012755,620938440,-6829465,13429.5,7.611,2265,13,0.8,342
1018012756,620939290,-6829852,13438,7.611,2266,13,0.8,340
1018012757,620940134,-6830302,13446.5,7.611,2267,13,0.8,343
1018012758,620940984,-6830747,13455,8.128,2268,13,0.8,344
1018012759,620941877,-6831188,13464,8.744,2269,13,0.8,343
1018012760,620942809,-6831688,13473,9.258,2270,13,0.8,339
1018012761,620943749,-6832246,13482.5,9.258,2271,13,0.8,337
1018012762,620944698,-6832825,13492,9.414,2272,13,0.8,341
1018012763,620945682,-6833395,13502,9.667,2273,13,0.8,341
1018012764,620946677,-6833939,13512,9.722,2274,13,0.8,343
1018012765,620947704,-6834464,13522,9.928,2275,13,0.8,344
1018012766,620948760,-6834983,13532,10.233,2276,13,0.8,342
1018012767,620949840,-6835478,13543,10.286,2277,13,0.8,346
1018012768,620950933,-6835952,13554,10.286,2278,13,0.8,344
1018012769,620951997,-6836442,13564,9.928,2279,13,0.8,342
1018012770,620953042,-6836940,13574,9.928,2280,13,0.8,343
1018012771,620954078,-6837417,13584,9.928,2281,13,0.8,345
1018012772,620955121,-6837872,13594,10.031,2282,13,0.8,345
1018012773,620956162,-6838354,13604,10.031,2283,13,0.8,341
1018012774,620957197,-6838898,13614,10.031,2284,13,0.8,339
1018012775,620958201,-6839489,13624,10.031,2285,13,0.8,337
1018012776,620959185,-6840101,13634,10.031,2286,13,0.8,340
1018012777,620960161,-6840690,13643.5,9.928,2287,13,0.8,340
1018012778,620961144,-6841268,13653,9.928,2288,13,0.8,340
1018012779,620962123,-6841865,13662.5,9.825,2289,13,0.8,338
1018012780,620963080,-6842464,13672,9.825,2290,13,0.8,337
1018012781,620964011,-6843073,13681.5,9.722,2291,13,0.8,338
1018012782,620964940,-6843647,13691,9.619,2292,13,0.8,342
1018012783,620965891,-6844166,13700.5,9.619,2293,13,0.8,344
1018012784,620966867,-6844655,13710,9.619,2294,13,0.8,341
1018012785,620967846,-6845153,13719.5,9.619,2295,13,0.8,342
1018012786,620968794,-6845681,13729,9.517,2296,13,0.8,338
1018012787,620969740,-6846238,13738,9.517,2297,13,0.8,340
1018012788,620970660,-6846760,13747,8.792,2298,13,0.8,344
1018012789,620971572,-6847163,13756,8.792,2299,13,0.8,356
1018012790,620972515,-6847312,13765,8.792,2300,13,0.8,7
1018012791,620973498,-6847142,13774.5,9.667,2301,13,0.8,20
1018012792,620974443,-6846600,13784,9.667,2302,13,0.8,38
1018012793,620975277,-6845693,13793,9.722,2303,13,0.8,50
1018012794,620975880,-6844476,13802,8.539,2304,13,0.8,71
1018012795,620976231,-6843104,13809.5,8.539,2305,13,0.8,88
1018012796,620976310,-6841723,13817,7.356,2306,13,0.8,101
1018012797,620976191,-6840420,13824,7.2,2307,13,0.8,111
1018012798,620975894,-6839335,13831,6.636,2308,13,0.8,137
1018012799,620975463,-6838532,13836.5,5.5,2309,13,0.8,150
1018012800,620975072,-6838164,13842,5.5,2310,13,0.8,168
1018012801,620974528,-6837891,13848,5.35,2311,13,0.8,175
1018012802,620973927,-6837751,13854,5.35,2312,13,0.8,177
1018012803,620973329,-6837714,13859,5.553,2313,13,0.8,184
1018012804,620972756,-6837752,13864,4.936,2314,13,0.8,187
1018012805,620972226,-6837846,13868.5,4.475,2315,13,0.8,189
1018012806,620971758,-6837961,13873,4.269,2316,13,0.8,191
1018012807,620971364,-6838056,13875.5,3.086,2317,13,0.8,179
1018012808,620971046,-6838150,13878,2.467,2318,13,0.8,210
1018012809,620970909,-6838214,13879.5,1.439,2319,13,0.8,203
1018012810,620970800,-6838269,13881,1.181,2320,13,0.8,204
1018012811,620970680,-6838340,13882,1.181,2321,13,0.8,213
1018012812,620970565,-6838416,13883,1.181,2322,13,0.8,200
1018012813,620970445,-6838492,13884.5,1.439,2323,13,0.8,191
1018012814,620970309,-6838550,13886,1.439,2324,13,0.8,172
1018012815,620970138,-6838568,13888.5,1.903,2325,13,0.8,163
1018012816,620969934,-6838538,13891,2.417,2326,13,0.8,163
1018012817,620969623,-6838449,13893.5,2.417,2327,13,0.8,171
1018012818,620969349,-6838375,13896,2.211,2328,13,0.8,181
1018012819,620969092,-6838321,13898,1.903,2329,13,0.8,176
1018012820,620968909,-6838297,13900,2.056,2330,13,0.8,181
1018012821,620968609,-6838280,13903,2.211,2331,13,0.8,179
1018012822,620968320,-6838274,13906,2.364,2332,13,0.8,176
1018012823,620968025,-6838263,13909,2.417,2333,13,0.8,186
1018012824,620967724,-6838268,13912,2.983,2334,13,0.8,182
1018012825,620967392,-6838272,13915.5,2.722,2335,12,0.8,180
1018012826,620967047,-6838289,13919,3.497,2336,12,0.8,183
1018012827,620966458,-6838348,13922.5,3.753,2337,12,0.8,184
1018012828,620966022,-6838413,13926,3.806,2338,12,0.8,190
1018012829,620965598,-6838486,13930.5,3.444,2339,12,0.8,187
1018012830,620965144,-6838571,13935,4.167,2340,12,0.8,187
1018012831,620964634,-6838672,13940.5,4.833,2341,12,0.8,185
1018012832,620964094,-6838783,13946,5.194,2342,12,0.8,188
1018012833,620963510,-6838924,13952,5.708,2343,12,0.8,191
1018012834,620962880,-6839103,13958,6.481,2344,12,0.8,189
1018012835,620961992,-6839349,13964.5,6.481,2345,12,0.8,185
1018012836,620961276,-6839489,13971,6.636,2346,12,0.8,185
1018012837,620960576,-6839609,13978,6.636,2347,12,0.8,187
1018012838,620959869,-6839745,13985,6.378,2348,12,0.8,186
1018012839,620959144,-6839884,13992,6.481,2349,12,0.8,187
1018012840,620958392,-6840045,13999,6.944,2350,12,0.8,191
1018012841,620957613,-6840279,14006.5,7.561,2351,12,0.8,195
1018012842,620956820,-6840598,14014,7.561,2352,12,0.8,196
1018012843,620956054,-6840940,14021,7.356,2353,12,0.8,196
1018012844,620955318,-6841286,14028,7.047,2354,12,0.8,196
1018012845,620954637,-6841649,14034.5,6.739,2355,12,0.8,201
1018012846,620953999,-6841992,14041,6.739,2356,12,0.8,191
1018012847,620953338,-6842260,14047,6.686,2357,12,0.8,187
1018012848,620952686,-6842410,14053,6.686,2358,12,0.8,179
1018012849,620952004,-6842433,14059.5,6.533,2359,12,0.8,171
1018012850,620951311,-6842353,14066,6.533,2360,12,0.8,174
1018012851,620950593,-6842214,14073.5,6.533,2361,12,0.8,172
1018012852,620949833,-6841983,14081,7.15,2362,12,0.8,164
1018012853,620949037,-6841681,14088.5,7.508,2363,12,0.8,168
1018012854,620948245,-6841358,14096,7.508,2364,12,0.8,165
1018012855,620947482,-6841043,14103.5,7.458,2365,12,0.8,169
1018012856,620946707,-6840777,14111,7.458,2366,12,0.8,173
1018012857,620945919,-6840573,14118.5,7.15,2367,12,0.8,172
1018012858,620945096,-6840382,14126,7.972,2368,12,0.8,171
1018012859,620944210,-6840190,14135.5,8.483,2369,12,0.8,169
1018012860,620943258,-6839953,14145,9.106,2370,12,0.8,170
1018012861,620942253,-6839679,14154.5,9.667,2371,12,0.8,171
1018012862,620941205,-6839407,14164,10.031,2372,12,0.8,171
1018012863,620940105,-6839111,14175,10.494,2373,12,0.8,168
1018012864,620938978,-6838719,14186,10.597,2374,12,0.9,163
1018012865,620937853,-6838208,14197,10.7,2375,12,0.9,158
1018012866,620936734,-6837542,14208,11.264,2376,12,0.8,153
1018012867,620935649,-6836673,14219.5,11.367,2377,12,0.8,144
1018012868,620934655,-6835553,14231,11.367,2378,12,0.9,130
1018012869,620933808,-6834212,14241,10.597,2379,12,0.8,127
1018012870,620933192,-6832737,14251,10.031,2380,12,0.8,109
1018012871,620932919,-6831206,14259.5,9.258,2381,12,0.8,80
1018012872,620932943,-6829713,14268,8.333,2382,12,0.8,75
1018012873,620933179,-6828318,14276,8.075,2383,12,0.8,63
1018012874,620933525,-6827069,14284,7.611,2384,12,0.8,62
1018012875,620933940,-6825933,14291,6.892,2385,12,0.8,49
1018012876,620934461,-6825011,14298,6.892,2386,12,0.8,25
1018012877,620935082,-6824410,14304.5,6.686,2387,12,0.8,16
1018012878,620935746,-6824089,14311,6.069,2388,12,0.8,3
1018012879,620936437,-6823981,14317.5,6.069,2389,12,0.8,0
1018012880,620937136,-6823955,14324,6.222,2390,12,0.8,2
1018012881,620937826,-6823981,14330.5,6.222,2391,12,0.8,354
1018012882,620938507,-6824105,14337,6.481,2392,12,0.9,344
1018012883,620939205,-6824316,14344,6.481,2393,12,0.8,352
1018012884,620939935,-6824536,14351,6.739,2394,12,0.9,348
1018012885,620940713,-6824759,14359,7.458,2395,12,0.8,356
1018012886,620941589,-6824950,14367,8.281,2396,12,0.8,351
1018012887,620942541,-6825141,14376.5,8.847,2397,12,0.8,350
1018012888,620943538,-6825427,14386,9.258,2398,12,0.8,343
1018012889,620944552,-6825804,14396,9.619,2399,12,0.8,347
1018012890,620945581,-6826229,14406,9.772,2400,12,0.8,346
1018012891,620946654,-6826647,14416.5,10.339,2401,12,0.8,347
1018012892,620947747,-6827046,14427,10.392,2402,12,0.8,349
1018012893,620948844,-6827420,14437.5,10.339,2403,12,0.8,347
1018012894,620949929,-6827824,14448,10.339,2404,12,0.8,345
1018012895,620951008,-6828278,14458.5,10.133,2405,12,0.8,343
1018012896,620952073,-6828764,14469,10.133,2406,12,0.8,341
1018012897,620953099,-6829311,14478.5,10.133,2407,12,0.8,341
1018012898,620954104,-6829842,14488,10.133,2408,12,0.8,345
1018012899,620955118,-6830335,14498,10.133,2409,12,0.8,344
1018012900,620956155,-6830804,14508,10.133,2410,12,0.8,344
1018012901,620957183,-6831284,14518,9.928,2411,12,0.8,342
1018012902,620958203,-6831763,14528,9.928,2412,12,0.8,345
1018012903,620959259,-6832281,14538.5,9.928,2413,12,0.8,339
1018012904,620960320,-6832886,14549,9.928,2414,12,0.8,336
1018012905,620961348,-6833581,14559.5,9.928,2415,12,0.8,334
1018012906,620962353,-6834313,14570,9.928,2416,12,0.9,337
1018012907,620963369,-6835024,14580.5,10.081,2417,12,0.8,340
1018012908,620964437,-6835683,14591,10.597,2418,12,0.8,342
1018012909,620965565,-6836294,14602.5,11.108,2419,12,0.8,344
1018012910,620966738,-6836768,14614,11.108,2420,12,0.8,356
1018012911,620967907,-6836887,14624.5,11.008,2421,12,0.8,16
1018012912,620969029,-6836556,14635,10.597,2422,12,0.9,22
1018012913,620969998,-6835740,14644.5,10.75,2423,12,0.8,56
1018012914,620970672,-6834517,14654,9.053,2424,12,0.9,69
1018012915,620971006,-6833086,14662,8.744,2425,12,0.9,84
1018012916,620971021,-6831684,14670,8.178,2426,12,0.9,112
1018012917,620970761,-6830499,14677,6.842,2427,12,0.8,134
1018012918,620970271,-6829593,14684,6.842,2428,12,0.8,152
1018012919,620969623,-6828982,14691,6.636,2429,12,0.8,166
1018012920,620968882,-6828579,14698,6.994,2430,12,0.8,167
1018012921,620968083,-6828247,14706,7.508,2431,12,0.8,161
1018012922,620967264,-6827926,14714,7.508,2432,12,0.8,169
1018012923,620966422,-6827592,14722.5,7.611,2433,12,0.9,159
1018012924,620965547,-6827184,14731,7.508,2434,12,0.8,162
1018012925,620964657,-6826770,14739.5,8.383,2435,12,0.8,167
1018012926,620963761,-6826445,14748,8.333,2436,12,0.8,177
1018012927,620962866,-6826348,14756,8.333,2437,12,0.8,192
1018012928,620962029,-6826509,14764,7.972,2438,12,0.8,200
1018012929,620961255,-6826825,14771,7.611,2439,12,0.8,196
1018012930,620960520,-6827190,14778,7.611,2440,12,0.8,199
1018012931,620959792,-6827583,14785.5,7.611,2441,12,0.8,200
1018012932,620959051,-6828015,14793,7.611,2442,12,0.8,203
1018012933,620958302,-6828518,14800.5,7.922,2443,12,0.8,205
1018012934,620957528,-6829060,14808,7.922,2444,12,0.8,204
1018012935,620956739,-6829648,14816,7.869,2445,12,0.8,209
1018012936,620955974,-6830268,14824,7.767,2446,12,0.8,203
1018012937,620955198,-6830822,14832,7.767,2447,12,0.8,198
1018012938,620954390,-6831307,14840,7.767,2448,12,0.8,198
1018012939,620953553,-6831767,14849,8.128,2449,12,0.8,200
1018012940,620952671,-6832311,14858,8.897,2450,12,0.8,206
1018012941,620951775,-6832966,14867.5,9.311,2451,12,0.8,208
1018012942,620950867,-6833699,14877,9.667,2452,12,0.8,208
1018012943,620949953,-6834499,14887,9.772,2453,12,0.8,210
1018012944,620949029,-6835298,14897,9.825,2454,12,0.8,202
1018012945,620948025,-6835985,14907.5,10.183,2455,12,0.8,193
1018012946,620946934,-6836509,14918,10.956,2456,12,0.8,190
1018012947,620945785,-6836860,14929.5,11.008,2457,12,0.8,183
1018012948,620944583,-6837014,14941,11.264,2458,12,0.8,178
1018012949,620943326,-6836985,14953,11.986,2459,12,0.8,174
1018012950,620942030,-6836817,14965,11.986,2460,12,0.8,172
1018012951,620940730,-6836507,14977.5,12.242,2461,12,0.8,167
1018012952,620939422,-6836026,14990,12.55,2462,12,0.9,161
1018012953,620938119,-6835304,15003,13.014,2463,12,0.8,153
1018012954,620936843,-6834372,15016,13.067,2464,12,0.9,151
1018012955,620935572,-6833301,15029.5,13.169,2465,12,0.9,151
1018012956,620934322,-6832183,15043,13.169,2466,12,0.9,150
1018012957,620933105,-6831006,15056,12.808,2467,12,0.8,147
1018012958,620931925,-6829789,15069,12.808,2468,12,0.9,148
1018012959,620930755,-6828566,15081.5,12.858,2469,12,0.9,146
1018012960,620929626,-6827315,15094,12.858,2470,12,0.9,143
1018012961,620928543,-6826019,15106.5,12.858,2471,12,0.9,140
1018012962,620927542,-6824645,15119,12.036,2472,12,0.8,132
1018012963,620926670,-6823159,15130,11.572,2473,12,0.8,123
1018012964,620926021,-6821540,15141,10.853,2474,12,0.8,105
1018012965,620925657,-6819861,15150,10.183,2475,12,0.8,93
1018012966,620925558,-6818267,15159,8.897,2476,12,0.8,79
1018012967,620925715,-6816787,15167,8.333,2477,12,0.8,62
1018012968,620926153,-6815622,15175,7.922,2478,12,0.8,25
1018012969,620926831,-6814919,15182.5,7.714,2479,12,0.8,4
1018012970,620927622,-6814641,15190,7.611,2480,12,0.8,1
1018012971,620928469,-6814557,15198,7.611,2481,12,0.8,4
1018012972,620929321,-6814533,15206,7.922,2482,12,0.8,1
1018012973,620930149,-6814516,15213,7.664,2483,12,0.8,357
1018012974,620930916,-6814563,15220,6.583,2484,12,0.8,353
1018012975,620931608,-6814629,15226,6.017,2485,12,0.8,4
1018012976,620932258,-6814635,15232,5.761,2486,12,0.8,3
1018012977,620932667,-6814630,15236,4.989,2487,12,0.8,351
1018012978,620933094,-6814657,15240,3.6,2488,12,0.8,356
1018012979,620933446,-6814697,15242,2.467,2489,12,0.8,353
1018012980,620933602,-6814716,15244,2.006,2490,12,0.8,357
1018012981,620933784,-6814726,15246,1.747,2491,12,0.8,12
1018012982,620933922,-6814723,15248,1.747,2492,12,0.8,358
1018012983,620934096,-6814725,15250,2.108,2493,12,0.8,357
1018012984,620934371,-6814737,15252,2.311,2494,13,0.8,5
1018012985,620934639,-6814734,15255,2.311,2495,13,0.8,4
1018012986,620934927,-6814723,15258,3.086,2496,12,0.8,4
1018012987,620935433,-6814660,15262,3.547,2497,12,0.8,16
1018012988,620935842,-6814575,15266,3.753,2498,12,0.8,1
1018012989,620936292,-6814496,15270.5,4.678,2499,12,0.8,6
1018012990,620936776,-6814442,15275,4.833,2500,12,0.8,356
1018012991,620937289,-6814425,15280.5,4.989,2501,12,0.8,359
1018012992,620937833,-6814428,15286,5.297,2502,12,0.8,357
1018012993,620938412,-6814451,15292,5.453,2503,12,0.8,356
1018012994,620939028,-6814508,15298,6.017,2504,12,0.9,353
1018012995,620939883,-6814649,15304.5,6.325,2505,12,0.9,348
1018012996,620940593,-6814787,15311,6.428,2506,12,0.8,356
1018012997,620941304,-6814877,15318,6.428,2507,12,0.8,1
1018012998,620942060,-6814865,15325,7.097,2508,12,0.8,4
1018012999,620942853,-6814781,15333,7.356,2509,12,0.8,4
1018013000,620943705,-6814728,15341,8.075,2510,12,0.8,353
1018013001,620944578,-6814816,15349.5,8.383,2511,12,0.8,350
1018013002,620945498,-6815002,15358,8.744,2512,12,0.8,350
1018013003,620946484,-6815192,15368,9.311,2513,12,0.8,358
1018013004,620947555,-6815298,15378,10.133,2514,12,0.8,1
1018013005,620948684,-6815317,15389.5,10.75,2515,12,0.8,1
1018013006,620949885,-6815281,15401,11.317,2516,12,0.8,1
1018013007,620951126,-6815224,15412.5,11.678,2517,12,0.8,1
1018013008,620952400,-6815192,15424,11.986,2518,12,0.8,359
1018013009,620953699,-6815199,15436.5,12.089,2519,12,0.8,359
1018013010,620955021,-6815219,15449,12.139,2520,12,0.8,0
1018013011,620956362,-6815241,15461.5,12.397,2521,12,0.8,358
1018013012,620957713,-6815293,15474,11.986,2522,12,0.8,356
1018013013,620959055,-6815384,15486.5,12.089,2523,12,0.8,357
1018013014,620960382,-6815466,15499,12.139,2524,12,0.8,0
1018013015,620961688,-6815495,15511,12.192,2525,12,0.8,2
1018013016,620963005,-6815501,15523,12.192,2526,12,0.8,356
1018013017,620964321,-6815610,15535.5,12.192,2527,12,0.8,351
1018013018,620965605,-6815863,15548,12.192,2528,12,0.8,348
1018013019,620966856,-6816233,15559,11.625,2529,12,0.8,347
1018013020,620968043,-6816718,15570,11.367,2530,12,0.9,339
1018013021,620969161,-6817340,15580.5,11.058,2531,12,0.8,337
1018013022,620970196,-6818065,15591,10.133,2532,12,0.8,329
1018013023,620971144,-6818895,15601,10.031,2533,12,0.8,330
1018013024,620972040,-6819777,15611,9.619,2534,12,0.8,327
1018013025,620972895,-6820685,15620.5,9.619,2535,12,0.8,326
1018013026,620973743,-6821633,15630,9.567,2536,12,0.8,323
1018013027,620974582,-6822581,15639,9.517,2537,12,0.8,327
1018013028,620975427,-6823432,15648,9.619,2538,12,0.8,338
1018013029,620976309,-6823896,15656.5,9.619,2539,12,0.8,9
1018013030,620977192,-6823779,15665,9.567,2540,12,0.9,34
1018013031,620977961,-6823071,15673.5,9.106,2541,12,0.8,57
1018013032,620978523,-6821973,15682,8.333,2542,12,0.8,68
1018013033,620978867,-6820695,15689,7.767,2543,12,0.8,76
1018013034,620978959,-6819464,15696,7.767,2544,12,0.8,93
1018013035,620978747,-6818455,15702,7.253,2545,12,0.8,119
